treatment,placement,condition,pattern,ws_bytes,stores,iters,repeats,base_cyc_iter,base_ns_iter,var_cyc_iter,var_ns_iter,incr_cyc_iter,incr_ns_iter,base_cyc_op,var_cyc_op,incr_cyc_op,base_l1_acc,base_l2_acc,base_ll_acc,base_mem_acc,base_stall_frac,base_mux,base_cs,base_mig,base_pf,base_pass,base_tot,treat_pass,treat_tot
dmb_sy,after_group,dram,random,536870912,4,1000000,10,620.24,192.73,628.16,195.30,8.10,2.59,155.0597,157.0409,2.0243,1.2499,1.3959,2.2188,2.2504,0.9662,1.0000,0,0,0,10,10,10,10
dmb_sy,after_group,dram,random,536870912,8,1000000,10,704.15,218.95,702.99,218.61,-1.23,-0.43,88.0192,87.8733,-0.1536,1.1254,1.3071,2.2504,2.1252,0.9492,1.0000,0,0,0,10,10,10,10
dmb_sy,after_group,dram,random,536870912,16,1000000,10,785.32,244.16,950.58,295.47,165.17,51.26,49.0828,59.4111,10.3229,1.0624,1.1131,1.8459,2.0627,0.9205,1.0000,0,0,0,10,10,10,10
dmb_sy,after_group,dram,random,536870912,32,1000000,10,870.16,270.50,1138.65,353.78,269.29,83.59,27.1924,35.5829,8.4153,1.0311,0.5263,1.0813,2.0314,0.8693,1.0000,0,0,0,10,10,10,10
dmb_sy,after_group,dram,random,536870912,64,1000000,10,1093.33,339.83,1439.29,447.13,345.95,107.47,17.0833,22.4888,5.4055,1.0156,0.2518,1.0309,2.0157,0.7901,1.0000,0,0,0,10,10,10,10
dmb_sy,after_every,l1,random,2048,1,1000000,10,5.96,1.86,14.41,4.48,8.45,2.62,5.9571,14.4102,8.4546,0.0001,0.0000,0.0000,3.0000,0.0000,1.0000,0,0,0,10,10,10,10
dmb_sy,after_every,l1,random,2048,2,1000000,10,8.22,2.57,27.57,8.56,19.34,6.00,4.1125,13.7830,9.6721,0.0000,0.0000,0.0000,2.5000,0.0000,1.0000,0,0,0,10,10,10,10
dmb_sy,after_every,l1,random,2048,4,1000000,10,14.84,4.62,54.03,16.77,39.19,12.16,3.7103,13.5084,9.7982,0.0000,0.0000,0.0000,2.2500,0.0000,1.0000,0,0,0,10,10,10,10
dmb_sy,after_every,l1,random,2048,8,1000000,10,28.71,8.92,108.49,33.66,79.78,24.74,3.5884,13.5607,9.9729,0.0000,0.0000,0.0000,2.1250,0.0000,1.0000,0,0,0,10,10,10,10
dmb_sy,after_every,l1,random,2048,16,1000000,10,56.62,17.57,213.01,66.08,156.41,48.51,3.5386,13.3134,9.7754,0.0000,0.0000,0.0000,2.0625,0.0000,1.0000,0,0,0,10,10,10,10
dmb_sy,after_every,l1,random,2048,32,1000000,10,111.99,34.74,424.48,131.67,312.49,96.91,3.4998,13.2649,9.7653,0.0000,0.0000,0.0000,2.0313,0.0000,1.0000,0,0,0,10,10,10,10
dmb_sy,after_every,l1,random,2048,64,1000000,10,222.79,69.11,847.38,262.82,624.60,193.71,3.4810,13.2402,9.7594,0.0000,0.0000,0.0000,2.0156,0.0000,1.0000,0,0,0,10,10,10,10
dmb_sy,after_every,l2,random,524288,1,1000000,10,14.33,4.46,21.52,6.69,7.25,2.25,14.3283,21.5204,7.2493,1.8874,0.1496,0.1646,3.0000,0.5220,1.0000,0,0,0,10,10,10,10
dmb_sy,after_every,l2,random,524288,2,1000000,10,20.16,6.27,36.57,11.36,16.48,5.12,10.0799,18.2830,8.2412,1.3522,0.1237,0.1888,2.5001,0.5276,1.0000,0,0,0,10,10,10,10
dmb_sy,after_every,l2,random,524288,4,1000000,10,25.42,7.91,62.73,19.50,37.50,11.64,6.3557,15.6832,9.3742,1.0761,0.0682,0.1335,2.2500,0.4072,1.0000,0,0,0,10,10,10,10
dmb_sy,after_every,l2,random,524288,8,1000000,10,42.64,13.25,114.30,35.50,71.66,22.25,5.3303,14.2871,8.9571,0.9284,0.0268,0.1016,2.1253,0.3061,1.0000,0,0,0,10,10,10,10
dmb_sy,after_every,l2,random,524288,16,1000000,10,65.28,20.28,216.59,67.23,151.32,46.96,4.0800,13.5370,9.4573,0.8550,0.0068,0.0235,2.0629,0.1129,1.0000,0,0,0,10,10,10,10
dmb_sy,after_every,l2,random,524288,32,1000000,10,130.24,40.43,441.39,136.96,311.15,96.53,4.0699,13.7933,9.7236,0.8158,0.0195,0.0570,2.0316,0.1634,1.0000,0,0,0,10,10,10,10
dmb_sy,after_every,l2,random,524288,64,1000000,10,236.97,73.58,859.33,266.68,622.37,193.11,3.7026,13.4271,9.7245,0.7972,0.0019,0.0084,2.0160,0.0440,1.0000,0,0,0,10,10,10,10
dmb_sy,after_every,l3,random,8388608,1,1000000,10,23.76,7.40,34.00,10.60,10.20,3.20,23.7627,33.9984,10.1998,1.9921,0.9658,1.9245,3.0001,0.8054,1.0000,0,0,0,10,10,10,10
dmb_sy,after_every,l3,random,8388608,2,1000000,10,27.28,8.49,53.75,16.70,26.54,8.23,13.6407,26.8730,13.2692,1.4894,0.6301,1.3989,2.5001,0.7239,1.0000,0,0,0,10,10,10,10
dmb_sy,after_every,l3,random,8388608,4,1000000,10,32.78,10.20,91.27,28.35,58.76,18.23,8.1951,22.8173,14.6906,1.2378,0.4065,1.1293,2.2500,0.5962,1.0000,0,0,0,10,10,10,10
dmb_sy,after_every,l3,random,8388608,8,1000000,10,59.89,18.62,185.25,57.52,125.66,39.03,7.4865,23.1559,15.7080,1.1113,0.4145,0.9941,2.1250,0.5619,1.0000,0,0,0,10,10,10,10
dmb_sy,after_every,l3,random,8388608,16,1000000,10,119.58,37.15,340.79,105.81,220.44,68.40,7.4736,21.2995,13.7777,1.0480,0.4398,0.9170,2.0625,0.5617,1.0000,0,0,0,10,10,10,10
dmb_sy,after_every,l3,random,8388608,32,1000000,10,220.22,68.38,670.06,207.97,450.00,139.64,6.8817,20.9393,14.0624,1.0164,0.3598,0.8651,2.0313,0.5367,1.0000,0,0,0,10,10,10,10
dmb_sy,after_every,l3,random,8388608,64,1000000,10,360.62,112.02,1317.45,408.89,956.84,296.87,5.6348,20.5851,14.9507,1.0002,0.3112,0.8290,2.0156,0.4420,1.0000,0,0,0,10,10,10,10
dmb_sy,after_every,dram,random,536870912,1,1000000,10,310.56,96.56,317.38,98.64,7.88,2.46,310.5585,317.3783,7.8777,1.9999,2.3870,5.6135,3.0007,0.9307,1.0000,0,0,0,10,10,10,10
dmb_sy,after_every,dram,random,536870912,2,1000000,10,463.96,144.27,482.33,149.96,17.64,5.52,231.9815,241.1662,8.8201,1.5022,1.5619,2.2664,2.5006,0.9661,1.0000,0,0,0,10,10,10,10
dmb_sy,after_every,dram,random,536870912,4,1000000,10,617.52,191.98,633.99,197.02,17.81,5.52,154.3794,158.4987,4.4530,1.2503,1.3786,2.1110,2.2504,0.9672,1.0000,0,0,0,10,10,10,10
dmb_sy,after_every,dram,random,536870912,8,1000000,10,707.52,219.94,770.58,239.56,63.12,19.57,88.4401,96.3225,7.8904,1.1253,1.3116,2.2182,2.1252,0.9492,1.0000,0,0,0,10,10,10,10
dmb_sy,after_every,dram,random,536870912,16,1000000,10,774.28,240.67,1362.18,423.17,587.67,182.47,48.3924,85.1361,36.7294,1.0623,1.0205,1.4077,2.0627,0.9195,1.0000,0,0,0,10,10,10,10
dmb_sy,after_every,dram,random,536870912,32,1000000,10,880.92,273.74,2309.15,717.10,1428.64,443.51,27.5287,72.1611,44.6451,1.0313,0.5316,1.0913,2.0313,0.8684,1.0000,0,0,0,10,10,10,10
dmb_sy,after_every,dram,random,536870912,64,1000000,10,1082.57,336.44,4307.01,1337.02,3225.18,1000.89,16.9152,67.2970,50.3934,1.0156,0.2456,1.0262,2.0157,0.7848,1.0000,0,0,0,10,10,10,10
